path_param_ventricular,APD_min,APD_max,record_id,disease_class
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000063_VentricularParameters.txt,162.06920590441064,234.69802883049925,mc_rbbb_train_run_S73_run_000063,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000014_VentricularParameters.txt,166.59226303349868,248.39818286404258,mc_rbbb_train_run_S73_run_000014,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000076_VentricularParameters.txt,150.8335212453403,239.84055326709765,mc_rbbb_train_run_S73_run_000076,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000001_VentricularParameters.txt,165.74091026429798,242.18625857854076,mc_rbbb_train_run_S73_run_000001,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000058_VentricularParameters.txt,167.92281428828394,246.81954536287563,mc_rbbb_train_run_S73_run_000058,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000098_VentricularParameters.txt,160.63371813570907,242.4479417746303,mc_rbbb_train_run_S73_run_000098,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000009_VentricularParameters.txt,169.95418704807983,228.39753914670365,mc_rbbb_train_run_S73_run_000009,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000090_VentricularParameters.txt,159.79545088375897,236.34826499134564,mc_rbbb_train_run_S73_run_000090,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000027_VentricularParameters.txt,172.89235559531647,243.60614219003094,mc_rbbb_train_run_S73_run_000027,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000050_VentricularParameters.txt,156.8563590153049,229.13677502833198,mc_rbbb_train_run_S73_run_000050,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000057_VentricularParameters.txt,155.68425597038018,230.17722387386095,mc_rbbb_train_run_S73_run_000057,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000020_VentricularParameters.txt,164.59531324284774,235.75611952251828,mc_rbbb_train_run_S73_run_000020,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000097_VentricularParameters.txt,161.8652190633045,244.45186149879862,mc_rbbb_train_run_S73_run_000097,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000079_VentricularParameters.txt,168.26166736432506,240.95054132547628,mc_rbbb_train_run_S73_run_000079,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000028_VentricularParameters.txt,165.367903299748,234.47119292294155,mc_rbbb_train_run_S73_run_000028,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000006_VentricularParameters.txt,159.14826070691626,240.38987660366837,mc_rbbb_train_run_S73_run_000006,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000071_VentricularParameters.txt,173.90509595598058,228.8336879033803,mc_rbbb_train_run_S73_run_000071,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000013_VentricularParameters.txt,171.42281902297427,230.36371740667198,mc_rbbb_train_run_S73_run_000013,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000064_VentricularParameters.txt,164.25616074539732,227.7284340799314,mc_rbbb_train_run_S73_run_000064,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000042_VentricularParameters.txt,173.2291057856345,239.4315137363488,mc_rbbb_train_run_S73_run_000042,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000035_VentricularParameters.txt,163.07284647425,248.79373692053773,mc_rbbb_train_run_S73_run_000035,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000082_VentricularParameters.txt,150.3857086004011,227.2158907916108,mc_rbbb_train_run_S73_run_000082,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000069_VentricularParameters.txt,159.37389593244302,235.19639466997597,mc_rbbb_train_run_S73_run_000069,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000047_VentricularParameters.txt,154.7923558158028,233.04081103763775,mc_rbbb_train_run_S73_run_000047,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000087_VentricularParameters.txt,152.13777016890114,243.47169200994824,mc_rbbb_train_run_S73_run_000087,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000030_VentricularParameters.txt,157.53364687053067,247.35663367816767,mc_rbbb_train_run_S73_run_000030,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000016_VentricularParameters.txt,158.53410500969323,226.3224634124033,mc_rbbb_train_run_S73_run_000016,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000061_VentricularParameters.txt,170.16846061855045,248.61621318484512,mc_rbbb_train_run_S73_run_000061,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000038_VentricularParameters.txt,168.81433593984207,249.34182980489408,mc_rbbb_train_run_S73_run_000038,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000003_VentricularParameters.txt,154.22278724046868,241.7997985623706,mc_rbbb_train_run_S73_run_000003,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000074_VentricularParameters.txt,169.03919815241576,225.55078085973767,mc_rbbb_train_run_S73_run_000074,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000052_VentricularParameters.txt,165.1747238777192,246.2680093987085,mc_rbbb_train_run_S73_run_000052,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000092_VentricularParameters.txt,159.56263458734722,227.32117067710544,mc_rbbb_train_run_S73_run_000092,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000025_VentricularParameters.txt,172.3092494957615,237.72412720851014,mc_rbbb_train_run_S73_run_000025,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000022_VentricularParameters.txt,158.9579393960997,247.6352985352923,mc_rbbb_train_run_S73_run_000022,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000095_VentricularParameters.txt,153.6148988561163,226.15175006939123,mc_rbbb_train_run_S73_run_000095,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000055_VentricularParameters.txt,156.69707499180709,245.61119910737474,mc_rbbb_train_run_S73_run_000055,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000073_VentricularParameters.txt,166.10290558239038,249.9433835450048,mc_rbbb_train_run_S73_run_000073,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000004_VentricularParameters.txt,155.1890096400651,230.97069959873429,mc_rbbb_train_run_S73_run_000004,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000048_VentricularParameters.txt,172.50443277886734,247.75851962419608,mc_rbbb_train_run_S73_run_000048,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000088_VentricularParameters.txt,153.45204577751096,241.02639733701807,mc_rbbb_train_run_S73_run_000088,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000066_VentricularParameters.txt,158.2297794874519,242.54823932430133,mc_rbbb_train_run_S73_run_000066,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000011_VentricularParameters.txt,161.0177379178778,239.11763169710622,mc_rbbb_train_run_S73_run_000011,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000037_VentricularParameters.txt,167.22359865746986,227.95490275222033,mc_rbbb_train_run_S73_run_000037,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000080_VentricularParameters.txt,174.0285630669619,249.16226274198925,mc_rbbb_train_run_S73_run_000080,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000040_VentricularParameters.txt,150.1410577716505,244.0909642716659,mc_rbbb_train_run_S73_run_000040,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S73/run_000019_VentricularParameters.txt,171.95561345774928,226.5743701775409,mc_rbbb_train_run_S73_run_000019,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000036_VentricularParameters.txt,173.3181432909686,233.84674520484302,mc_rbbb_train_run_S65_run_000036,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000081_VentricularParameters.txt,150.1038288674557,228.82185890701805,mc_rbbb_train_run_S65_run_000081,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000041_VentricularParameters.txt,158.8513198852157,229.40554549035176,mc_rbbb_train_run_S65_run_000041,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000018_VentricularParameters.txt,161.47772326125295,226.36376603634233,mc_rbbb_train_run_S65_run_000018,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000049_VentricularParameters.txt,163.72077784713855,230.89508729321258,mc_rbbb_train_run_S65_run_000049,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000089_VentricularParameters.txt,168.22244433598195,237.95035896598614,mc_rbbb_train_run_S65_run_000089,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000067_VentricularParameters.txt,165.96810526928397,240.981846896363,mc_rbbb_train_run_S65_run_000067,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000010_VentricularParameters.txt,157.19541880402295,245.80241322832373,mc_rbbb_train_run_S65_run_000010,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000072_VentricularParameters.txt,159.86486009270916,237.5918591169046,mc_rbbb_train_run_S65_run_000072,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000005_VentricularParameters.txt,162.11473209685573,234.8747245010055,mc_rbbb_train_run_S65_run_000005,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000023_VentricularParameters.txt,156.1967668394583,230.18100900624384,mc_rbbb_train_run_S65_run_000023,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000094_VentricularParameters.txt,151.54356997602446,242.40563934598407,mc_rbbb_train_run_S65_run_000094,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000054_VentricularParameters.txt,150.82634829972156,247.81732236859327,mc_rbbb_train_run_S65_run_000054,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000053_VentricularParameters.txt,162.88587297857848,232.41244495116837,mc_rbbb_train_run_S65_run_000053,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000093_VentricularParameters.txt,155.2441757687059,238.28438607260208,mc_rbbb_train_run_S65_run_000093,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000024_VentricularParameters.txt,167.34080710782175,226.68852698707875,mc_rbbb_train_run_S65_run_000024,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000002_VentricularParameters.txt,174.99662661657368,227.2315404595856,mc_rbbb_train_run_S65_run_000002,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000075_VentricularParameters.txt,165.70386881978234,247.21812035904802,mc_rbbb_train_run_S65_run_000075,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000017_VentricularParameters.txt,174.23822688633967,244.58846002988378,mc_rbbb_train_run_S65_run_000017,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000060_VentricularParameters.txt,161.04248854271748,242.14977760050806,mc_rbbb_train_run_S65_run_000060,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000039_VentricularParameters.txt,163.902768192685,246.2795305480073,mc_rbbb_train_run_S65_run_000039,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000068_VentricularParameters.txt,154.70530494238113,227.64376980414073,mc_rbbb_train_run_S65_run_000068,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000100_VentricularParameters.txt,153.07541997109567,244.7528353693817,mc_rbbb_train_run_S65_run_000100,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000046_VentricularParameters.txt,171.6936825421567,247.40377043185543,mc_rbbb_train_run_S65_run_000046,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000086_VentricularParameters.txt,170.24775172315222,246.21786089709005,mc_rbbb_train_run_S65_run_000086,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000031_VentricularParameters.txt,156.93461205292414,246.6173284599118,mc_rbbb_train_run_S65_run_000031,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000043_VentricularParameters.txt,163.0291170228682,239.14310626124382,mc_rbbb_train_run_S65_run_000043,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000034_VentricularParameters.txt,167.76906594046665,243.03726333049704,mc_rbbb_train_run_S65_run_000034,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000083_VentricularParameters.txt,168.26305657991944,233.06816560954204,mc_rbbb_train_run_S65_run_000083,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000012_VentricularParameters.txt,155.38217026867127,232.53502160533768,mc_rbbb_train_run_S65_run_000012,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000065_VentricularParameters.txt,159.38732707958067,228.29355181515854,mc_rbbb_train_run_S65_run_000065,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000029_VentricularParameters.txt,168.73616299286792,241.0054800338656,mc_rbbb_train_run_S65_run_000029,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000007_VentricularParameters.txt,151.34241961735725,236.466767772629,mc_rbbb_train_run_S65_run_000007,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000070_VentricularParameters.txt,157.64844863685857,232.20378806354282,mc_rbbb_train_run_S65_run_000070,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000056_VentricularParameters.txt,166.34598937371308,231.80422027611544,mc_rbbb_train_run_S65_run_000056,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000021_VentricularParameters.txt,161.55952885300346,248.92111568294922,mc_rbbb_train_run_S65_run_000021,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000096_VentricularParameters.txt,169.96136523466532,245.49622479281487,mc_rbbb_train_run_S65_run_000096,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000078_VentricularParameters.txt,164.91753025960548,235.93297045250247,mc_rbbb_train_run_S65_run_000078,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000008_VentricularParameters.txt,151.1390194627964,228.00723421685572,mc_rbbb_train_run_S65_run_000008,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000091_VentricularParameters.txt,160.33289424434415,248.49094595756705,mc_rbbb_train_run_S65_run_000091,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000026_VentricularParameters.txt,166.7902905119393,245.53531356162014,mc_rbbb_train_run_S65_run_000026,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000051_VentricularParameters.txt,165.03807240368315,241.87068573378775,mc_rbbb_train_run_S65_run_000051,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000077_VentricularParameters.txt,171.9329536364515,231.67124970173973,mc_rbbb_train_run_S65_run_000077,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000059_VentricularParameters.txt,153.51613440631917,238.68765520401777,mc_rbbb_train_run_S65_run_000059,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000099_VentricularParameters.txt,164.3165647214235,246.90245054830933,mc_rbbb_train_run_S65_run_000099,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000062_VentricularParameters.txt,154.78247878212736,245.07141833043872,mc_rbbb_train_run_S65_run_000062,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000015_VentricularParameters.txt,169.40252893919666,240.1773830973747,mc_rbbb_train_run_S65_run_000015,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000084_VentricularParameters.txt,158.66078454289263,240.44994335283644,mc_rbbb_train_run_S65_run_000084,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000033_VentricularParameters.txt,172.270169156005,236.552240906931,mc_rbbb_train_run_S65_run_000033,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000044_VentricularParameters.txt,171.1562967788282,239.38145770173358,mc_rbbb_train_run_S65_run_000044,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000085_VentricularParameters.txt,172.09197444452803,235.69628728429808,mc_rbbb_train_run_S65_run_000085,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000032_VentricularParameters.txt,159.50407769372552,234.1832684670471,mc_rbbb_train_run_S65_run_000032,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000045_VentricularParameters.txt,156.45516614281988,237.458592641467,mc_rbbb_train_run_S65_run_000045,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000063_VentricularParameters.txt,173.23774074711542,225.19331978551782,mc_rbbb_train_run_S65_run_000063,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000014_VentricularParameters.txt,162.50402256562037,226.99643290488328,mc_rbbb_train_run_S65_run_000014,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000076_VentricularParameters.txt,160.65275164615858,226.1131483169952,mc_rbbb_train_run_S65_run_000076,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000001_VentricularParameters.txt,154.38990374632905,233.70238414753504,mc_rbbb_train_run_S65_run_000001,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000058_VentricularParameters.txt,155.8504312584082,249.65333023460676,mc_rbbb_train_run_S65_run_000058,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000098_VentricularParameters.txt,157.82413295778784,229.14524655916168,mc_rbbb_train_run_S65_run_000098,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000009_VentricularParameters.txt,166.0717274722733,243.3324935250914,mc_rbbb_train_run_S65_run_000009,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000090_VentricularParameters.txt,172.90243287446026,240.58609487105406,mc_rbbb_train_run_S65_run_000090,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000027_VentricularParameters.txt,153.91700843312063,231.257066283588,mc_rbbb_train_run_S65_run_000027,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000050_VentricularParameters.txt,173.95468258360268,238.891069723386,mc_rbbb_train_run_S65_run_000050,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000057_VentricularParameters.txt,168.911571767676,234.7061784399272,mc_rbbb_train_run_S65_run_000057,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000020_VentricularParameters.txt,152.75339373627574,241.51893172794863,mc_rbbb_train_run_S65_run_000020,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000097_VentricularParameters.txt,164.6967083362008,236.92409299291168,mc_rbbb_train_run_S65_run_000097,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000079_VentricularParameters.txt,169.10435307833362,230.56793799028796,mc_rbbb_train_run_S65_run_000079,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000028_VentricularParameters.txt,170.59385742592272,225.6162021516788,mc_rbbb_train_run_S65_run_000028,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000006_VentricularParameters.txt,152.4577597435715,242.53604644504966,mc_rbbb_train_run_S65_run_000006,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000071_VentricularParameters.txt,160.92676559521405,249.2016501901199,mc_rbbb_train_run_S65_run_000071,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000013_VentricularParameters.txt,160.20112221379247,247.61702730252858,mc_rbbb_train_run_S65_run_000013,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000064_VentricularParameters.txt,166.5769699384314,227.31405907864024,mc_rbbb_train_run_S65_run_000064,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000042_VentricularParameters.txt,164.12216324234458,233.37831173662798,mc_rbbb_train_run_S65_run_000042,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000035_VentricularParameters.txt,173.6252290891125,235.21070270672078,mc_rbbb_train_run_S65_run_000035,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000082_VentricularParameters.txt,167.09430026470875,229.71320925214405,mc_rbbb_train_run_S65_run_000082,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000069_VentricularParameters.txt,150.4943160736006,248.74641115944033,mc_rbbb_train_run_S65_run_000069,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000047_VentricularParameters.txt,161.80916342400164,249.8918579634231,mc_rbbb_train_run_S65_run_000047,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000087_VentricularParameters.txt,165.4485620661591,230.3990853087689,mc_rbbb_train_run_S65_run_000087,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000030_VentricularParameters.txt,158.49046502550638,234.26125701774825,mc_rbbb_train_run_S65_run_000030,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000016_VentricularParameters.txt,156.58092004182336,225.8440578047403,mc_rbbb_train_run_S65_run_000016,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000061_VentricularParameters.txt,154.05699093641158,244.45549685847985,mc_rbbb_train_run_S65_run_000061,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000038_VentricularParameters.txt,167.6782052448325,232.87690865728186,mc_rbbb_train_run_S65_run_000038,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000003_VentricularParameters.txt,162.4975715579999,243.51763988690917,mc_rbbb_train_run_S65_run_000003,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000074_VentricularParameters.txt,171.3402668577851,235.46372114873424,mc_rbbb_train_run_S65_run_000074,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000052_VentricularParameters.txt,172.5673548088884,238.1236759077366,mc_rbbb_train_run_S65_run_000052,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000092_VentricularParameters.txt,169.69548252145947,249.30366772739475,mc_rbbb_train_run_S65_run_000092,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000025_VentricularParameters.txt,174.54392086953973,228.6371823192271,mc_rbbb_train_run_S65_run_000025,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000022_VentricularParameters.txt,159.0236023281102,244.18828602754454,mc_rbbb_train_run_S65_run_000022,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000095_VentricularParameters.txt,151.8527839692637,239.93995749918565,mc_rbbb_train_run_S65_run_000095,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000055_VentricularParameters.txt,152.19874705143692,241.44725860034637,mc_rbbb_train_run_S65_run_000055,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000073_VentricularParameters.txt,170.40009671723112,242.96626693933615,mc_rbbb_train_run_S65_run_000073,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000004_VentricularParameters.txt,153.49469670689692,248.12139972669004,mc_rbbb_train_run_S65_run_000004,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000048_VentricularParameters.txt,157.32171844873147,225.43658890072865,mc_rbbb_train_run_S65_run_000048,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000088_VentricularParameters.txt,158.08213489829433,237.13931365886805,mc_rbbb_train_run_S65_run_000088,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000066_VentricularParameters.txt,174.37851407811166,243.75991354487223,mc_rbbb_train_run_S65_run_000066,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000011_VentricularParameters.txt,170.96333545110645,236.0659685443988,mc_rbbb_train_run_S65_run_000011,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000037_VentricularParameters.txt,152.73108975959212,229.9709143765762,mc_rbbb_train_run_S65_run_000037,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000080_VentricularParameters.txt,163.4044506431698,227.87934049853573,mc_rbbb_train_run_S65_run_000080,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000040_VentricularParameters.txt,155.65024170773998,239.66866820430047,mc_rbbb_train_run_S65_run_000040,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S65/run_000019_VentricularParameters.txt,150.59278463431417,231.14893030172453,mc_rbbb_train_run_S65_run_000019,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000036_VentricularParameters.txt,153.9971065072792,232.38795037430174,mc_rbbb_train_run_S71_run_000036,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000081_VentricularParameters.txt,165.73998565026258,247.9677697106776,mc_rbbb_train_run_S71_run_000081,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000041_VentricularParameters.txt,159.97180938505315,233.10045958582685,mc_rbbb_train_run_S71_run_000041,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000018_VentricularParameters.txt,167.21939333246624,240.83994822777436,mc_rbbb_train_run_S71_run_000018,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000049_VentricularParameters.txt,159.2536701611005,239.97118224000835,mc_rbbb_train_run_S71_run_000049,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000089_VentricularParameters.txt,150.70311197507672,238.14291010124896,mc_rbbb_train_run_S71_run_000089,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000067_VentricularParameters.txt,174.55032179231128,248.93757008192068,mc_rbbb_train_run_S71_run_000067,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000010_VentricularParameters.txt,163.81502330831844,233.8108142255116,mc_rbbb_train_run_S71_run_000010,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000072_VentricularParameters.txt,172.64897829642032,241.2436235279916,mc_rbbb_train_run_S71_run_000072,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000005_VentricularParameters.txt,168.66237862143564,230.6549576695155,mc_rbbb_train_run_S71_run_000005,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000023_VentricularParameters.txt,159.70410654293414,230.98039921174637,mc_rbbb_train_run_S71_run_000023,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000094_VentricularParameters.txt,158.96873624606422,225.9007726996999,mc_rbbb_train_run_S71_run_000094,rbbb
WP2_largeDataset_ParameterFiles/rbbb/train/run_S71/run_000054_VentricularParameters.txt,171.0110801087366,226.89625924423768,mc_rbbb_train_run_S71_run_000054,rbbb
